label	text_a
0	Dexbrompheniramine can interact with alcohol or other 111 (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and 222 (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other 111 (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with 222 may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other 111 (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of 222 ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or 111 ), 222 or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or 111 ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and 222 (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), 111 or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with 222 ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), 111 or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and 222 (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), 111 or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with 222 may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), 111 or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of 222 ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with 111 ), and 222 (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and 111 (concurrent use with 222 may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	Dexbrompheniramine can interact with alcohol or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and 111 (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of 222 ).
0	This drug may interact with 111 or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or 222 ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	This drug may interact with 111 or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with 222 ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	This drug may interact with 111 or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and 222 (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	This drug may interact with 111 or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with 222 may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines ).
0	This drug may interact with 111 or other CNS_depressants (may potentiate the CNS depressant effects of either these medications or antihistamines ), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines ), and monoamine_oxidase_(MAO)_inhibitors (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of 222 ).
